scenario,value,ablation,seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,p_c6_viol,p_c7_viol,p_c8_viol,mean_overflow_prob,mean_m1_excess_cond,mean_m2_excess_cond,mean_offload_ratio,total_energy,avg_energy_per_slot_user,lyap_constraint_weight,lyap_energy_weight,lyap_constraint_scale,lyap_energy_scale,wolf_epsilon,episodes,warmup_ratio
user_num,35,Full,1,35,1.0,1.0,1.0,1.0,0.17142857142857143,0.05714285714285714,0.0,0.07771428571428572,674984.6883091562,5423468076969.267,0.14799999999999972,28.087109283632024,0.005349925577834671,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,35,-VQ,1,35,1.0,1.0,1.0,1.0,0.17142857142857143,0.0,0.0,0.07771428571428572,384441.95256072376,1481677690802.3357,0.13809523809523785,27.437149757428077,0.005226123763319634,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,35,-GPD,1,35,1.0,1.0,1.0,1.0,0.17142857142857143,0.05714285714285714,0.0,0.07771428571428572,674984.6883091562,5423468076969.267,0.14799999999999972,28.087109283632024,0.005349925577834671,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,35,-Lyapunov,1,35,1.0,1.0,1.0,1.0,0.17142857142857143,0.0,0.0,0.07771428571428572,384441.95256072376,1481677690802.3357,0.13809523809523785,27.437149757428077,0.005226123763319634,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,35,-Priority,1,35,1.0,1.0,1.0,1.0,0.14285714285714285,0.0,0.0,0.0540952380952381,361116.4970128027,1432083128099.428,0.14399999999999974,4.104357133863039,0.0007817823112120074,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,35,Random,1,35,1.0,1.0,1.0,1.0,1.0,0.6285714285714286,0.6,0.6535238095238096,11218886.738417342,215355077816014.1,0.5139047619047618,250.5987381147698,0.047733092974241866,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,40,Full,1,40,1.0,1.0,1.0,1.0,0.1,0.075,0.025,0.0725,744357.2610760694,8910611807453.316,0.14083333333333328,31.26224363493203,0.0052103739391553385,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,40,-VQ,1,40,1.0,1.0,1.0,1.0,0.1,0.025,0.0,0.0725,428126.55974216136,2874366609264.274,0.13283333333333328,30.30090382776178,0.005050150637960296,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,40,-GPD,1,40,1.0,1.0,1.0,1.0,0.1,0.075,0.025,0.0725,744357.2610760694,8910611807453.316,0.14083333333333328,31.26224363493203,0.0052103739391553385,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,40,-Lyapunov,1,40,1.0,1.0,1.0,1.0,0.1,0.025,0.0,0.0725,428126.55974216136,2874366609264.274,0.13283333333333328,30.30090382776178,0.005050150637960296,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,40,-Priority,1,40,1.0,1.0,1.0,1.0,0.125,0.025,0.025,0.047,406760.74858528876,3967014459701.7905,0.13833333333333325,4.648195764564829,0.0007746992940941382,20.0,1.0,1e+24,1e+25,0.1,300,0.5
user_num,40,Random,1,40,1.0,1.0,1.0,1.0,1.0,0.675,0.6,0.656,11099512.925082495,211811772257186.66,0.5113333333333333,322.14393285050943,0.053690655475084906,20.0,1.0,1e+24,1e+25,0.1,300,0.5
